,text,label
243,What it looks like snowshoeing home in a blizzard after work: #nlwx https://t.co/x4ZOeXhp6W,5
244,#ottawa is “preparing” for a winter storm meanwhile #Newfoundland is like “here - hold my beer” https://t.co/nlb3mTZa2S,2
245,Little windy here. #nlwx https://t.co/3A0YATewx5,5
246,This is what's happening outside but @NFPower still got the power back on! 🤟 #nlwx #Snowmageddon2020 #nlblizzard2020 https://t.co/A2WXyNVD90,6
247,"Just went to dig out a bit and saw this. A snow drift about 10ft high along the house, our kitchen and living room… https://t.co/YsIsPqR422",5
248,"Hey #disney , your Frozen 3 set is now ready! #nlwx",5
249,Watching my dining room window flex with the wind gusts. Surreal. #nlblizzard2020 #nlwx #stormageddon2020,5
250,My heart goes out to all of the city garbage bins that have gone missing today #nlwx,5
251,This is the worst winter storm I have ever seen. Period. #NLwx https://t.co/D0M67q6vgJ,5
252,"Impressionnant #blizzard dans le Nord Est du #Canada ce 17 janvier avec des conditions ""dantesques"" à #stjohns !… https://t.co/L2p4d7NcMZ",1
253,"Bless the Newfies; the pics in #nlblizzard2020 and #newfoundland are insane. Toronto would need to call like, five armies after that.",5
254,"St. John's cabbie Joe White has some advice for folks stranded by the storm: ""Stay home, make some babies.""… https://t.co/577P6Wrxqm",3
255,Heard about the blizzard in Newfoundland? This is what a blizzard that undergoes bombogenesis looks like.  Absolute… https://t.co/S8xR3nSHBN,2
256,"It’s. it’s not nice out, b’ys. #newfoundland #winter #nlblizzard2020 #nlwx @ St. John's, Newfoundland and Labrador https://t.co/nS0WTfQVAe",5
257,@EddieSheerr @PeterCBC #nlstorm #nlwx https://t.co/klV6CKb33t,3
258,#NL #nlblizzard2020 #NLStorm https://t.co/trzxAvRRYt,2
259,Front of house. I don’t own that tv box 🤷🏻‍♀️😂 Then the backyard.  I couldn’t open the back door at all.… https://t.co/u9PGCw7BfO,5
260,Would love to know what’s happening outside #Stormageddon2020 https://t.co/bvzEBfKvMt,5
261,Hats off to all the media around here keeping us all up to date! You've all had a long haul! #snowmaggedon2020,3
262,"To all our brothers and sisters in Newfoundland and Labrador, please be safe and stay warm. #nlblizzard2020",2
263,My feelings about today’s blizzard are best described by the song “You Ain’t Going Nowhere” by the Nitty Gritty Dir… https://t.co/f5EFoMsirn,5
264,"That June snow of which you spoke, @CBCGloria - was it by any chance this storm? We drove straight into it a day af… https://t.co/B4Ug2UroiD",5
265,"It’s official, the Film Festival has been postponed due to weather #stormageddon2020 and flight cancellations!… https://t.co/bqJkKk9aUc",5
266,What’s going on St. John’s? App shows wind gusts 236 km/hr #NLWx https://t.co/haTjhLwTv3,8
267,All I can say is... it better be a #snowmageddon tomorrow. ❄️🌨🥶,5
268,Hang on Newfoundland!!  You lot are resilient and have been through these before so no doubt you're prepared.… https://t.co/iHQF3yIxq9,2
269,#bettywhiteout2020 #newfoundland #weather https://t.co/L87wHjJ7wb,5
270,"Hey @cityoftoronto , hubby is teaching me how to play poker @CityofStJohns on this crazy, stormy day. I see your 15… https://t.co/N6Uy76VT3C",3
271,Here is a Twitter moment I created for @globalnews of how bad things actually are in #Newfoundland.… https://t.co/9x7c4gBZjW,5
272,I think the need for #stormchips is related to an inherent biological understanding of the necessity to carb up bef… https://t.co/YAGApb1iRh,4
273,Where is Arya Stark with her GD Jesus knife already!!  #nlblizzard2020 #nlweather #nlwhiteout https://t.co/NOtPje11HJ,0
274,This house is buried to the roof #nlblizzard2020 https://t.co/tPAvKRvZ6s,5
275,What was that Toronto? You’re getting 15cm of snow on Saturday? Yes b’y. Imagine. #nlwx #nlweather https://t.co/lRlrRYlPwd,5
276,#Hiphops newest got us #Lit with his #dope flow and he's #GotDrip #BING 💯 @tiktok_us feelin @therealbigthump… https://t.co/fwgiP5qGzu,1
277,Bought these mini led strings couple weeks back. Was very dissappointed in the purchase because of the number of ba… https://t.co/9pVhyMp3a2,5
278,@Raptors @Matt__Devlin @JLew1050 @LeoRautins @HelloooJack about an hour to tip off and I still have power!… https://t.co/7AT3GhZC1E,5
279,"Conception Bay South, NL Blizzard 2020 #nlwx https://t.co/78bvKQ4EpF",8
280,That snowstorm in Newfoundland looks insane. I'm worried for everyone's safety but also super jealous of that much… https://t.co/nOyCL3OIeL,2
281,When the biggest blizzard in years is happening and you’re live on @CBCNews with @VassyKapelos anything can happen.… https://t.co/8fN79LZYOb,5
282,We're so close #BlackSwan #BadBoysForLife #FridayFeeling #BTSBlackSwan #FridayThoughts #BTSingleToday #BTS #Kpop… https://t.co/r7XU4QgGHv,1
283,@50ShadesofVan Now it’s at 107km/h which seems a lot more believable. Still crazy but believable. #NLwx #NLstorm,5
284,"Can someone verify the wind gust?
#NLWx https://t.co/XnDzxFpmy3",8
285,"A normal 2 min. walk just took me a half hour, don't go outside. #Newfoundland #st.johns #blizzard2020 #biggest… https://t.co/J5tpYfFYgI",5
286,Just one of many examples of the extreme weather hitting Newfoundland right now. #nlblizzard2020 #sendshovels https://t.co/qVIwWPVkVF,2
287,@rcbstormpost I saw on the weather network that the winds was 156 km/h and gusting to 235 km/h in Portugal cove st… https://t.co/cPJT8UtYoz,8
288,Feeling every bit of the 100+km/h winds near the airport in St John’s NL at this hour. Incredibly grateful to see l… https://t.co/hwI98nEymN,8
289,My car is completely covered in snow now 😩 #nlblizzard2020,5
290,@kellymbutt That band is slowly moving eastward on replay and may give us one more heavy blast. 90 minutes ago it w… https://t.co/ukcD859jmk,5
291,"Doo doo doo, lookin out my basement door. #nlwx #nlblizzard2020 https://t.co/Yyy8rK029p",5
292,"Finally got the dogs out. Excuse my language but I’ve never seen shit come out of a dog so fast!!
#nlweather #nlwx #nlblizzard2020",5
293,Ski-doo at the hospital confirmed! @590VOCM #Snowmageddon2020 #nlblizzard2020 https://t.co/FTl7QU2VkN,5
294,@MurphTWN @CBCNL is this legit?? Following this storm from Halifax. #nlwx @weathernetwork https://t.co/F4Lu7VDPNt,5
295,If you are out on Route 60 be aware there is a periodic ocean spray over CBH in area of Beach Board Walk &amp; Boland’s… https://t.co/hc3Pen6bdX,5
296,"these aren’t even the high winds yet #snowstorm #newfoundland #2020 @ Georgestown, St. John's https://t.co/0B9ne4aplo",5
297,"@OnTheGoCBC @CBCNL Brendan Myrick was still happy to have a snow day here in St. John’s, despite the snow wall entr… https://t.co/mSFclChc8W",5
298,@USC1620 @joshtweeterson @JohnBishop71 @Stibbs #onebeerfriday just finished the driveway and having a Canadian Brea… https://t.co/5IJNysOBGN,5
299,"Whoah!😲 Stay safe and warm!!
#Newfoundland https://t.co/fFZj58EcYJ",2
300,"Amanda Collins @acollins364, &amp; friends are making the best of the #Snowmageddon2020 storm.

They're all in her shed… https://t.co/LDOfyOHRpJ",5
301,1930. Looks like a 9ft drift on the snow side of the house. That’s the kitchen window. Other photo is an hour earli… https://t.co/4ZVWgyB9Fn,5
302,Holy Sh*t!!! This the size of the #nlblizzard2020 ...from Florida to NFLD.  #ClimateEmergency #ClimateChangeIsReal https://t.co/SHNnfaE3DO,5
303,"#nlblizzard2020

Streets are leveled! Will never get out of KT https://t.co/6FAQiTKyTt",0
304,#Hiphops newest got us #Lit with his #dope flow and he's #GotDrip #BING 💯 @tiktok_us feelin @therealbigthump… https://t.co/GqqdyQRKSg,1
305,Fresh snowy steps! #minnesnowta #snowday #Snowpocalypse2020 #Snowmageddon2020 #snowstorm #snow #snowfall… https://t.co/2dZqK7GLLd,5
306,#ParktownBoysCamp #RHOJReunion #MUFC #RIPEnochMpianza #adidasxIVYPARK #adidasxIVYPARK #adidasxIVYPARK… https://t.co/NptOI6pphC,0
307,"9 months from now: childless couples all race to hospital to have babies 

2 days from now: Couples with children r… https://t.co/hdgtwa0y1C",5
308,"At least this buddy from Facebook has his priorities in order:
#nlwx https://t.co/FpqYT4Pa2C",5
309,#nlblizzard2020 @weathernetwork Hey St. John's it looks like it better to look for a wind gust to hunker down in! B… https://t.co/DbBm6mZSYF,5
310,Stay safe out there b’ys. #nlwx https://t.co/YNurDupLYN,2
311,There has been a Fire at a pole transformer at 1 North Side Road. It’s out now &amp; unfortunately there is no power on… https://t.co/jRhQc3O2xH,6
312,There will be some kitchen parties on the rock tonight I bet!  😉😊 #nlstorm #nlblizzard2020,5
313,"There has been approximately 55 cm of snow since Fri 05:30 at ""St. John's Int'l Airport"" #NLStorm",8
314,"There has been the equivalent of 23.8 mm of precipitation since Fri 04:30 at ""ST JOHNS WEST CLIMATE"" #NLStorm",8
315,"Almost buried in here in St John's, NL.  #nlblizzard2020 #nlweather https://t.co/ciLOckqTCe",5
316,Here's another example why there is an animal issue in #Newfoundland needing legislation.  It took a firestorm on F… https://t.co/7HLtN8TcwK,3
317,"Step 3: Tape it all together and make it tidy or store the whole lot in a tin. 

This DIY charger should provide yo… https://t.co/IitjdAayV3",4
318,Kudos to the crews for all they do but they have to stay safe to. Be prepared! #nlwx https://t.co/hqGGtM8HpE,3
319,Power outage. Generator humming. Kettle on. Home Alone on VHS. #nlblizzard2020 #stormageddon2020 #darknl https://t.co/9w4TH0Crxj,6
320,"Here's how to make a DIY charger if you lose power. You likely have the things you need around the house:  
-car ph… https://t.co/7BXTPLAv4j",5
321,"@RCMPNL @Safety_Canada #beprepared and #staysafe #nlstorm 
Check the #Alertable app for weather conditions and othe… https://t.co/YAxsS8Lv0n",2
322,I know it’s windy but it can’t possibly be THIS windy. I suspect a glitch due to weather. #nlstorm #nlwx #blizzard… https://t.co/cEwTfBfwI5,5
323,fairly sure the only thing keeping my power on is me boiling and re boiling the kettle every hour so that there’s a… https://t.co/465okyyMvq,3
324,"@NFPower I'm not related to any, but these technicians must be protected too. They have families &amp; friends who care… https://t.co/AkrlZYEoeA",2
325,Just a little stormy in central! #nlblizzard2020 https://t.co/nqd1wlr73c,5
326,"Thread: US media coverage of #nlwx

https://t.co/6O2XU8fZFH https://t.co/6O2XU8fZFH",4
327,Yep. The pickup with a blade is not gonna get through. #nlwx https://t.co/fAOMfv1Jdg,5
328,At least the beer is cold 🥶 #snowstorm #snowmaggedon2020 @InsightBrewing https://t.co/VxlNMS4Kzx,2
329,I might be losing. After totally clearing the deck 4 times today to keep our door functioning I’ve gone w/ a snow d… https://t.co/ChKB7xmF30,5
330,"Well orchestrated today by Benjamin Bus, @katpass @BenBakeberg @JHSPrincipal1 @mbarnettmn, Jenna Wendorff and the… https://t.co/4gw6srREZ0",6
331,A quick check of the roof. OMG. Upper Island Cove #nlwx #blizzard2020 https://t.co/JFNe54m1rN,6
332,Summer - remember that #YYT ?????? #nlwx ⁦@SaltWireNetwork⁩ https://t.co/WNjAfS2HFS,5
333,"With a 7:30pm snow total of 55cm, today is #StJohns's snowiest day in almost 15 years, since Jan 22nd, 2005. #NLWx https://t.co/AYioxjLY6L",8
334,Newfoundland and Labrador always do things on another level! Keep warm my friends!! #nlblizzard2020 #nlwx… https://t.co/dG5jsCACAf,5
335,@ctrain_nl THIS is why #Canada will never be conquered. #nlblizzard2020 #Newfoundland,0
336,#snowmaggedon2020 it’s good to have the skyway https://t.co/UOXm1HYNdD https://t.co/wz3PSTpSjL,0
337,"Reporting on the #nlstorm, @MurphTWN is literally blown over by the blizzard while @VassyKapelos is appropriately h… https://t.co/bjqg8GiHrT",5
338,#nlwx Finlaystone Drive in Mt Pearl from living room window https://t.co/tuu0mfvBdz,6
339,"@CBCNL 

A little bit of snow in Kenmount Terrace.

#snowmaggedon2020 #nlblizzard2020 #Newfoundland #nlstorm https://t.co/bxp1ljAp7U",6
340,"Get your shovels ready. Big dump of snow coming to the #GTA on Saturday. Still, it can't compare to the blizzard pe… https://t.co/L0Sm8nuHzk",3
341,"Places / Twitterers around Canada using the Hashtag  #snowmaggedon2020  ... with their 15cm of snow ....  

Hope y’… https://t.co/7WDudecQPh",5
342,Watching Frozen on Disney+ while crazy #stormageddon2020 rages outside. Eating ALL the chips and chocolate.… https://t.co/60jnGaSVBZ,5
343,"7:30pm #nlwx radar shows the heaviest snow over the NW Avalon and Conception Bay North.

St. John's Airport #YYT re… https://t.co/cCbdiwh5o1",8
344,"There has been approximately 15 cm of snow since Fri 08:30 at ""Gander Int'l Airport"" #NLStorm",8
345,"#Newfoundland is getting hammered...
#StateOfEmergency
#NLwx
#NLBlizzard2020 https://t.co/KcNGTCaxpE",5
346,"As much as I’ve been complaining about this snow, I am pretty stoked about all the salt chunks accumulating around… https://t.co/F4geEUncla",5
347,Cannot see the house across the street. Already a 4' drift in the driveway and storm only halfway. This one will st… https://t.co/5LdDSprl38,5
348,"Stay safe everyone, and bundle up #nlwx https://t.co/kXsLxGoTCL",2
349,St Johns Airport #YYT reporting 55 cm of snow through 6:30 PM. Likely underestimated with other reports closer to 70+ cm #nlwx,8
350,#nlblizzard2020 apparently 70cm on the ground let's make full meter #nlmeterstick,5
351,#snowmaggedon2020 #nlblizzard2020 #nlstorm  #StateofEmergency  won't be going out the front door. https://t.co/6uA7qnQFTq,5
352,Stuck just the camera out the door to capture a bit of this craziness 😳 #nlwx https://t.co/uURiT02iBi,6
353,“The wind blew me over.” @MurphTWN reporting live from downtown Hoth/#stjohnsnl as the brutal #nlstorm blows throug… https://t.co/9qti6o7qst,5
354,"I'm a grammar nerd so bear with me. Everyone in this storm keeps using the phrase ""Bunker down"" this doesn't mean w… https://t.co/4RU6WFm9wv",5
355,Just watched @MurphTWN knocked down by the 120 km wind in St. John’s. Stay inside and safe folks! #Newfoundland,5
356,"Our current situation in Kenmount terrace! #yikes 
@VOCMNEWS @hitsfm #nlblizzard2020 #nlwx https://t.co/iyR6Qc8r63",6
357,Newfoundland media are hard core!! #snowmaggedon2020 #nlwx https://t.co/kpnsTqAWbl,3
358,Fort Blanketsejour Theater (inspired by our summer visit to @ParksCanada Fort Beausejour) #snowmaggedon2020 https://t.co/OlWEihEpkh,5
359,Caution urged as up to 5 inches of #snow expected for this weekend across McHenry County region… https://t.co/O8x3nMmHnx,8
360,"Get your shovels ready. #Etobicoke will get a big dump of snow on Saturday. 
https://t.co/AWVmOrfg7Y
#ONstorm… https://t.co/M6KuZARnGe",3
361,Holy howling winds  #nlwx #StJohns #17jan2020 #stormageddon2020 https://t.co/fKocpDX2WS,2
362,@VassyKapelos that was the most amazing thing I have seen on TV on quite some time. Please post the video!! @PnPCBC #nlstorm,5
363,Don’t let winter keep you down. We have ice melt in stock. Get yours today and enjoy the outdoors! #snowmageddon… https://t.co/KEZq9bJZB1,5
364,"Thinking of family, friends and colleagues in #Newfoundland. This blizzard sounds frightening... Stay safe.… https://t.co/KYJExPUGhv",2
365,"Due to #snowmageddon, we will be closed tomorrow. Stay safe everyone! 🌨❄️☃️ @ JKConditioning https://t.co/70MSWWvVkh",2
366,St Johns Snowstorm: Power just returned at Newtown Road and these are the first scenes I got to see out of the wind… https://t.co/K2QPt3FKwt,5
367,This band of heavy snow remains firmly implanted over the Avalon and Bonavista Peninsula along with winds gusting u… https://t.co/mTqNQwD30X,8
368,@CAFinUS sending well wishes to Newfoundland &amp; Labrador ❤️ #YYT #stjohns #Newfoundland https://t.co/8PIdOoH0bz,2
369,"Best hats in the business, especially for the #snowmaggedon2020 https://t.co/2XdHkLK8vX",3
370,Getting in to trouble during #snowmaggedon2020 #nlwx #stjohns #nlblizzard2020 https://t.co/Z4l81tU7wQ,8
371,The hero #Newfoundland needs! #NLBlizzard2020 #nlwx https://t.co/CTjL6CnlWb,3
